shapes_set,shape_id,target_set,closest_shape_id,edit_distance,readable_shape,step,classification,majority_vote
3,10,1,2,0,1111111-1010101,68,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,69,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,70,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,71,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,72,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,73,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,74,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,75,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,76,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,77,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,78,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,79,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,80,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,81,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,82,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,83,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,84,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,85,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,86,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,87,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,88,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,89,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,90,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,91,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,92,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,93,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,94,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,95,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,96,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,97,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,98,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,99,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,10,1,2,0,1111111-1010101,100,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,0,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;1-3;1;2-4;1;1-5;1;2-6;1;1,2
3,11,1,2,1,1111111-0010101,1,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,2,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,3,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,4,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,5,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,6,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,7,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,8,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,9,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,10,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,11,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,12,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,13,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,14,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,15,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,16,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,17,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,18,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,19,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,20,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,21,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,22,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,23,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,24,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,25,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,26,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,27,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,28,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,29,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,30,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,31,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,32,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,33,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,34,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,35,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,36,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,37,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,38,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,39,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,40,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,41,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,42,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,43,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,44,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,45,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,46,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,47,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,48,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,49,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,50,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,51,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,52,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,53,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,54,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,55,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,56,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,57,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,58,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,59,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,60,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,61,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,62,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,63,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,64,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,65,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,66,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,67,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,68,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,69,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,70,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,71,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,72,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,73,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,74,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,75,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,76,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,77,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,78,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,79,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,80,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,81,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,82,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,83,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,84,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,85,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,86,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,87,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,88,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,89,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,90,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,91,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,92,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,93,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,94,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,95,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,96,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,97,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,98,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,99,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,11,1,2,1,1111111-0010101,100,2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,0,0;0;2-2;0;2-4;0;2-0;1;1-1;1;2-2;1;1-3;1;2-4;1;1-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,1,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,2,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,3,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,4,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,5,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,6,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,7,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,8,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,9,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,10,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,11,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,12,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,13,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,14,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,15,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,16,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,17,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,18,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,19,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,20,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,21,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,22,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,23,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,24,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,25,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,26,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,27,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,28,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,29,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,30,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,31,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
3,12,1,2,1,1111111-1010100,32,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,2
